transaction_id,customer_id,amount,currency,channel,created_ts,discount_code,is_refund
12608,318,482.44,USD,,2024-05-13T00:46:00,None,true
12609,321,,EUR,mobile,2024-03-28T15:03:00,,
12610,1210,403.75,USD,store,2024-03-15T09:53:00,,false
12611,975,400.3,GBP,web,2024-01-26T07:17:00,,0
12612,228,658.91,EUR,web,2024-02-14T14:24:00,,
12613,33,308.63,NULL,,2024-03-21T03:56:00,,true
12614,52,637.65,GBP,store,2024-03-13T03:40:00,SPRING,
12615,335,625.72,EUR,web,2024-04-08T01:03:00,,0
12616,271,374.93,NULL,web,2024-02-24T04:11:00,None,0
12617,458,,GBP,mobile,2024-02-05T00:05:00,,1
12618,1019,299.95,,,2024-01-16T15:45:00,NEW10,true
12619,1488,402.32,GBP,web,,,false
12620,1105,446.31,GBP,web,2024-04-17T13:05:00,None,1
12621,139,75.52,USD,,2024-02-18T03:02:00,NEW10,1
12622,211,316.06,,web,2024-03-17T16:50:00,SPRING,false
12623,251,33.81,,web,2024-04-02T18:00:00,NEW10,
12624,1033,46.2,USD,store,2024-01-13T01:10:00,SPRING,0
12625,723,38.96,GBP,store,2024-01-20T13:59:00,None,false
12626,1495,480.49,NULL,store,2024-02-03T14:10:00,,false
12627,850,287.85,,mobile,2024-01-28T09:50:00,NEW10,1
12628,34,264.6,USD,mobile,2024-01-13T02:28:00,,0
12629,1035,554.31,NULL,mobile,2024-01-16T06:20:00,,true
12630,408,310.06,EUR,,2024-03-23T11:13:00,,true
12631,497,551.85,GBP,store,2024-05-07T13:05:00,NEW10,1
12632,1321,389.69,,mobile,2024-05-13T14:40:00,,true
12633,81,609.89,,store,2024-03-19T01:19:00,,
,,,
12635,259,148.35,GBP,,2024-04-16T22:23:00,NEW10,false
12636,403,182.89,GBP,,2024-02-16T22:22:00,,
12637,1416,405.39,,,2024-03-01T17:56:00,,
12638,1363,523.54,GBP,,2024-04-30T07:28:00,,0
12639,448,10.34,USD,,2024-03-15T06:52:00,SPRING,
12640,841,173.88,NULL,web,2024-03-20T11:15:00,NEW10,false
12641,643,56.61,,mobile,,,
12642,52,148.0,EUR,web,2024-03-25T15:47:00,,0
12643,510,30.07,GBP,mobile,,NEW10,true
12644,819,277.02,EUR,mobile,2024-05-16T13:54:00,,true
,,,
12646,23,208.36,,web,2024-03-23T22:15:00,None,false
12647,1461,225.6,,web,2024-04-23T10:27:00,SPRING,false
12648,960,288.41,GBP,web,2024-05-16T07:18:00,,true
12649,1122,,GBP,,2024-03-10T12:06:00,,
12650,66,62.26,GBP,,2024-02-11T11:27:00,NEW10,1
12651,84,309.24,USD,store,2024-01-28T03:50:00,None,
12652,1180,630.65,GBP,web,,NEW10,
12653,833,640.7,GBP,,,NEW10,
12654,508,5.58,EUR,store,2024-01-26T08:16:00,,
12655,1267,67.81,,,2024-03-24T19:52:00,NEW10,
12656,951,103.32,USD,mobile,2024-01-26T07:32:00,NEW10,0
12657,56,45.02,GBP,mobile,2024-04-21T21:14:00,None,false
12658,791,584.29,USD,web,2024-01-15T04:55:00,,
12659,764,,USD,store,2024-02-21T18:50:00,SPRING,
12660,89,213.39,GBP,web,2024-01-25T22:17:00,,0
12661,266,508.91,,,,NEW10,0
12662,1096,394.82,,,2024-01-23T16:19:00,,0
12663,40,59.89,GBP,store,2024-01-23T22:56:00,None,false
12664,1353,51.34,EUR,,2024-05-10T02:03:00,SPRING,1
12665,385,209.78,GBP,web,2024-04-19T21:55:00,,0
12666,279,331.29,,web,2024-01-13T16:10:00,,
12667,1163,,GBP,web,,SPRING,false
12668,1141,533.45,USD,mobile,2024-05-15T11:43:00,NEW10,0
12669,335,367.32,GBP,mobile,2024-01-05T13:13:00,,
12670,547,67.13,,web,2024-02-27T01:25:00,None,0
12671,1384,44.0,,,2024-03-05T04:10:00,,0
12672,1165,,,mobile,2024-02-13T03:48:00,SPRING,1
12673,975,224.4,USD,store,2024-02-14T00:25:00,,false
12674,1138,75.02,NULL,,2024-04-04T09:48:00,,
12675,1031,481.24,EUR,web,2024-01-03T19:11:00,None,0
12676,893,305.26,EUR,web,2024-03-01T01:57:00,,true
12677,862,581.54,NULL,store,2024-01-10T14:59:00,,
12678,960,425.74,EUR,store,2024-04-22T14:44:00,,false
12679,1025,262.42,NULL,web,2024-04-03T22:56:00,,true
12680,775,493.71,EUR,store,,NEW10,false
12681,329,438.2,GBP,store,2024-05-09T16:03:00,SPRING,
12682,560,490.6,GBP,,2024-04-11T12:32:00,None,
12683,71,214.54,,store,2024-04-02T00:12:00,None,false
"unterminated,quote,here
12685,1180,529.76,EUR,store,2024-02-04T14:33:00,,1
12686,1468,491.74,USD,web,2024-04-09T07:59:00,NEW10,
12687,1421,443.67,GBP,store,2024-04-16T21:43:00,,0
12688,1140,304.92,USD,,2024-04-22T01:37:00,NEW10,true
12689,110,455.45,NULL,web,2024-03-24T05:26:00,,false
12690,1193,279.22,NULL,web,2024-03-11T08:40:00,,
12691,1298,373.14,NULL,,2024-01-26T13:34:00,,false
12692,1086,41.11,NULL,store,2024-01-06T18:58:00,,
12693,1113,,,mobile,,NEW10,1
12694,965,489.17,GBP,mobile,,,0
12695,1236,348.59,NULL,web,2024-02-12T04:51:00,,true
12696,1106,346.57,GBP,store,2024-01-14T11:25:00,SPRING,false
12697,191,630.75,EUR,mobile,2024-01-30T00:42:00,SPRING,1
12698,757,668.56,USD,store,2024-04-30T01:23:00,None,1
12699,643,516.53,NULL,,2024-04-02T14:06:00,None,false
12700,446,324.5,EUR,web,2024-02-23T21:14:00,SPRING,
12701,857,675.74,,,,SPRING,1
12702,859,,USD,,2024-01-17T11:04:00,SPRING,
12703,1415,129.02,EUR,web,2024-01-01T15:12:00,None,
12704,1438,362.7,EUR,,2024-05-18T09:21:00,,false
12705,797,188.99,USD,store,2024-01-02T04:37:00,,false
12706,746,565.09,NULL,store,2024-05-07T10:03:00,,1
12707,1259,108.91,NULL,mobile,2024-03-16T03:46:00,None,false
12708,646,488.31,,store,2024-02-08T20:39:00,,1
12709,1368,463.87,GBP,,2024-03-27T01:38:00,None,true
12710,894,156.73,NULL,web,,,1
12711,1122,,EUR,,2024-05-14T02:10:00,,1
12712,38,60.59,,store,2024-04-02T04:19:00,NEW10,0
12713,333,131.13,USD,web,2024-01-18T00:17:00,,
12714,819,354.78,,,2024-05-12T12:16:00,NEW10,0
12715,1178,457.79,USD,,2024-02-17T20:53:00,NEW10,1
12716,1042,87.23,NULL,store,2024-01-04T00:52:00,,1
12717,1060,,USD,,2024-05-09T05:26:00,SPRING,false
12718,463,232.79,GBP,mobile,2024-02-03T17:35:00,,0
12719,1380,313.29,USD,,2024-04-27T05:21:00,None,true
12720,428,,EUR,mobile,2024-03-13T17:44:00,None,
12721,550,517.09,,web,2024-01-28T10:33:00,NEW10,
12722,1110,618.28,NULL,mobile,2024-01-06T21:47:00,None,true
12723,1106,388.35,EUR,store,2024-01-24T10:55:00,,
12724,500,14.59,EUR,,,NEW10,
12725,372,557.23,,store,2024-03-30T21:34:00,,1
12726,722,148.84,,mobile,2024-02-19T22:35:00,,false
12727,158,21.23,GBP,store,2024-01-22T07:52:00,,
12728,198,469.11,,mobile,2024-05-07T22:16:00,NEW10,false
12729,670,580.89,NULL,store,2024-04-15T18:46:00,SPRING,1
12730,318,207.31,,web,2024-03-05T20:26:00,,
12731,1198,505.72,GBP,web,2024-05-18T07:11:00,None,false
12732,1092,524.66,NULL,,2024-01-24T04:52:00,SPRING,
12733,199,325.82,NULL,mobile,2024-03-11T03:48:00,None,false
12734,632,523.37,,mobile,2024-05-11T01:18:00,,false
12735,198,158.61,NULL,,2024-03-04T04:12:00,SPRING,0
12736,408,459.09,GBP,web,,,
12737,1211,,USD,mobile,2024-01-26T09:10:00,,1
12738,1219,124.04,NULL,web,2024-03-30T23:35:00,SPRING,false
12739,1324,189.81,,web,2024-03-19T19:31:00,,1
12740,125,51.22,,web,2024-05-18T12:53:00,SPRING,false
12741,652,478.85,,,2024-05-13T00:05:00,SPRING,0
12742,181,638.82,,,,NEW10,1
12743,1440,86.73,NULL,mobile,2024-02-06T08:04:00,None,
12744,701,115.52,EUR,web,2024-04-03T13:06:00,,1
12745,1074,,EUR,mobile,,,
12746,418,212.02,EUR,web,2024-03-25T07:29:00,NEW10,
12747,881,169.44,EUR,,2024-02-26T22:57:00,None,0
12748,404,,USD,mobile,,,false
12749,228,,,,2024-02-09T00:33:00,NEW10,
12750,805,,EUR,,2024-02-12T14:59:00,SPRING,true
12751,903,427.79,EUR,mobile,2024-02-26T07:50:00,SPRING,0
12752,496,74.25,NULL,store,2024-03-17T19:05:00,,true
12753,1111,63.8,,web,2024-03-01T04:33:00,NEW10,
12754,57,127.54,EUR,,,,1
12755,747,457.3,USD,store,2024-02-27T05:15:00,None,true
12756,841,,EUR,,2024-05-01T12:02:00,,
12757,697,,EUR,,2024-04-03T07:22:00,,true
12758,693,566.58,GBP,,2024-05-09T01:07:00,,1
12759,532,,USD,store,2024-04-11T18:38:00,None,false
12760,768,470.48,,store,2024-03-03T08:38:00,,
12761,1437,,GBP,,2024-02-19T09:07:00,None,1
12762,714,692.4,GBP,mobile,2024-01-15T20:09:00,,1
12763,1026,662.4,NULL,store,2024-02-06T18:23:00,NEW10,
12764,74,,EUR,web,2024-02-03T03:40:00,NEW10,0
12765,766,217.67,GBP,store,2024-02-22T20:33:00,,1
12766,893,535.89,GBP,,,None,
12767,66,298.71,GBP,mobile,2024-05-09T02:52:00,None,true
12768,647,536.7,,mobile,2024-03-16T18:27:00,NEW10,1
12769,41,,EUR,store,2024-01-17T18:03:00,SPRING,true
12770,872,,NULL,web,2024-05-01T23:57:00,SPRING,
12771,779,5.65,GBP,store,2024-04-14T05:03:00,None,0
12772,1300,108.55,USD,store,2024-03-27T21:08:00,,
12773,907,279.55,USD,mobile,2024-05-16T03:24:00,SPRING,0
12774,218,341.21,GBP,store,2024-01-26T06:52:00,None,1
12775,927,637.03,GBP,,2024-03-07T22:49:00,SPRING,0
12776,1389,179.72,USD,web,2024-03-03T21:55:00,NEW10,
12777,756,664.89,,store,2024-02-21T11:29:00,SPRING,true
12778,982,,NULL,store,2024-03-24T18:32:00,SPRING,0
12779,302,,EUR,web,2024-04-07T03:17:00,,
12780,216,76.21,NULL,mobile,2024-01-02T15:48:00,,
12781,877,551.88,GBP,,2024-03-19T01:16:00,,1
12782,1318,555.45,NULL,web,2024-03-05T01:49:00,None,1
12783,399,571.45,,store,2024-02-14T14:48:00,,false
12784,108,410.8,USD,web,2024-03-14T08:48:00,SPRING,0
12785,1448,47.48,,store,2024-02-02T11:37:00,NEW10,false
12786,1490,537.86,,mobile,2024-02-26T11:18:00,NEW10,1
12787,228,599.43,EUR,store,2024-04-18T17:53:00,NEW10,1
12788,1367,512.85,USD,store,2024-05-12T06:52:00,,0
12789,1181,,EUR,mobile,2024-03-31T11:31:00,,
12790,1068,359.45,,web,2024-02-01T07:58:00,SPRING,
12791,824,699.32,EUR,mobile,2024-03-20T07:32:00,,true
12792,1023,587.54,EUR,,2024-05-15T10:17:00,NEW10,true
12793,221,,NULL,web,2024-04-01T01:13:00,,0
12794,150,610.82,NULL,store,2024-03-13T03:28:00,,
12795,358,325.23,NULL,store,,SPRING,
12796,136,260.85,GBP,store,2024-01-13T07:21:00,,1
12797,1469,,GBP,,2024-01-30T08:36:00,NEW10,
12798,991,455.98,EUR,,2024-05-05T11:23:00,,
12799,912,,USD,web,2024-05-08T08:20:00,SPRING,0
12800,601,354.29,,,2024-02-05T12:59:00,SPRING,0
12801,685,,NULL,,2024-04-15T04:41:00,NEW10,1
12802,1102,315.76,,,2024-03-14T17:36:00,None,false
12803,596,643.39,,mobile,2024-02-25T04:00:00,NEW10,
12804,966,168.91,EUR,web,2024-01-22T11:19:00,SPRING,0
12805,1357,489.73,GBP,web,2024-01-11T23:05:00,SPRING,
12806,293,,NULL,store,,None,false
12807,1416,,,,2024-04-15T14:47:00,SPRING,false
12808,1344,223.02,EUR,,2024-03-05T07:17:00,,
12809,1146,511.47,GBP,mobile,2024-01-07T23:23:00,SPRING,false
12810,379,352.06,USD,mobile,2024-03-15T00:25:00,NEW10,true
12811,592,,EUR,web,2024-01-03T12:49:00,NEW10,false
12812,673,685.89,USD,store,2024-03-13T12:19:00,,0
12813,966,128.06,USD,store,2024-05-01T16:50:00,None,
12814,696,31.79,,store,2024-04-06T12:08:00,NEW10,false
12815,246,686.08,GBP,mobile,2024-01-14T08:36:00,None,1
12816,424,603.34,NULL,mobile,2024-02-26T11:04:00,NEW10,false
12817,692,148.44,NULL,store,,NEW10,1
12818,1480,152.11,NULL,mobile,,NEW10,
12819,622,611.11,NULL,store,2024-01-24T11:56:00,None,
12820,1138,636.03,EUR,,2024-03-04T16:39:00,,
12821,460,256.53,EUR,store,2024-04-26T04:12:00,NEW10,
12822,321,460.51,GBP,mobile,2024-02-16T00:15:00,NEW10,true
12823,319,148.02,EUR,,2024-03-29T01:56:00,,
12824,96,109.93,EUR,store,2024-04-11T04:19:00,SPRING,0
12825,248,663.73,USD,store,2024-02-09T14:18:00,,0
12826,355,350.79,USD,,2024-01-03T21:36:00,NEW10,true
12827,99,,GBP,store,2024-02-10T22:33:00,None,true
12828,582,218.28,USD,web,,,true
12829,473,202.76,NULL,mobile,2024-01-14T07:40:00,None,0
12830,713,606.46,USD,mobile,2024-01-20T09:57:00,NEW10,1
12831,593,233.83,USD,web,2024-04-03T09:57:00,NEW10,
12832,176,232.59,GBP,,2024-03-23T12:50:00,,
12833,590,97.38,NULL,mobile,2024-03-22T07:59:00,None,true
12834,1249,530.36,NULL,,2024-02-15T02:35:00,SPRING,true
12835,1034,510.05,GBP,web,2024-04-18T12:06:00,NEW10,false
12836,47,614.86,USD,store,2024-01-21T21:31:00,SPRING,true
12837,1444,31.58,NULL,store,2024-04-03T15:05:00,None,
12838,542,,USD,mobile,2024-03-09T13:44:00,NEW10,
12839,877,546.76,USD,web,2024-02-05T20:46:00,SPRING,
12840,162,,,,2024-03-20T03:39:00,SPRING,false
12841,161,468.05,GBP,store,2024-01-22T18:47:00,,
12842,691,677.66,,,2024-04-03T20:58:00,,
12843,648,145.23,EUR,,2024-03-27T12:56:00,,1
12844,234,243.98,EUR,web,2024-03-28T09:22:00,None,
12845,1287,326.11,GBP,store,,NEW10,1
12846,938,509.67,GBP,store,2024-01-18T15:15:00,NEW10,false
12847,717,43.23,GBP,,2024-04-04T00:00:00,None,0
12848,603,458.81,GBP,store,2024-02-28T19:04:00,None,0
12849,579,283.84,GBP,web,,,false
12850,1147,242.26,NULL,web,2024-01-27T10:04:00,SPRING,1
12851,709,258.41,USD,,,None,false
12852,1105,539.7,EUR,web,2024-01-07T10:13:00,SPRING,true
12853,799,,USD,web,2024-04-23T13:15:00,SPRING,0
12854,508,507.5,EUR,store,2024-02-07T13:05:00,None,0
12855,627,185.73,EUR,,2024-02-08T22:43:00,SPRING,true
12856,1427,526.12,,web,2024-02-12T15:40:00,None,1
12857,1465,,,,2024-01-05T18:22:00,NEW10,0
12858,397,,EUR,,2024-03-09T15:52:00,,
12859,1353,62.56,GBP,store,2024-05-13T19:38:00,,1
12860,29,103.61,USD,mobile,2024-05-04T17:16:00,,
12861,215,695.7,EUR,,2024-05-14T21:15:00,NEW10,
12862,951,529.74,USD,store,2024-02-02T00:35:00,,
12863,1017,573.99,NULL,mobile,2024-01-06T21:43:00,,0
12864,1090,132.97,GBP,store,2024-05-05T13:37:00,NEW10,true
12865,861,162.49,,,2024-05-15T20:34:00,NEW10,0
12866,781,12.09,NULL,mobile,2024-02-19T12:26:00,SPRING,1
12867,240,,USD,mobile,2024-02-13T08:04:00,,true
"unterminated,quote,here
12869,89,414.58,GBP,,2024-03-21T03:01:00,NEW10,
12870,137,479.18,GBP,store,2024-01-09T17:23:00,,0
12871,348,534.75,,mobile,2024-03-24T13:53:00,NEW10,
12872,1484,563.47,GBP,store,2024-03-21T01:10:00,,false
12873,698,,GBP,web,2024-01-11T22:13:00,NEW10,true
12874,1464,,,web,2024-04-10T13:28:00,SPRING,
12875,1174,177.55,,mobile,2024-03-23T13:22:00,None,
12876,953,363.47,EUR,web,2024-03-04T23:48:00,NEW10,
12877,208,46.26,USD,web,2024-03-07T22:32:00,None,true
,,,
12879,1468,323.67,,web,2024-04-12T21:05:00,None,false
12880,24,261.13,NULL,mobile,2024-01-11T00:06:00,None,
12881,1054,166.99,USD,web,2024-01-25T19:23:00,SPRING,
12882,41,590.26,USD,mobile,2024-05-08T03:22:00,None,0
12883,562,449.53,NULL,store,2024-01-12T03:46:00,NEW10,1
12884,827,273.18,USD,,2024-04-24T14:37:00,,
12885,629,395.16,GBP,web,2024-01-14T14:25:00,None,true
12886,882,,GBP,mobile,2024-01-27T23:27:00,NEW10,1
12887,1275,446.64,NULL,mobile,2024-01-10T22:46:00,None,
12888,160,471.46,USD,web,,NEW10,false
12889,620,392.45,NULL,web,2024-03-16T16:18:00,,1
12890,560,621.16,NULL,web,2024-03-02T05:41:00,SPRING,false
12891,568,78.32,NULL,store,2024-04-24T02:29:00,NEW10,1
12892,476,395.84,GBP,store,2024-04-04T22:50:00,NEW10,0
12893,414,520.83,,mobile,,None,
12894,1201,588.14,NULL,,2024-05-14T05:05:00,SPRING,1
12895,1398,697.85,USD,web,2024-03-31T03:56:00,NEW10,false
12896,803,207.49,EUR,web,,None,true
12897,1119,208.36,USD,web,2024-03-15T11:28:00,,0
12898,1023,25.13,GBP,mobile,2024-01-31T13:24:00,,
12899,241,163.42,GBP,,2024-02-02T16:49:00,None,
12900,572,,USD,store,2024-01-11T13:55:00,None,false
12901,191,458.89,NULL,web,2024-01-01T23:35:00,None,true
12902,588,541.71,USD,mobile,2024-03-19T23:28:00,,false
12903,744,215.26,NULL,web,2024-02-09T23:10:00,SPRING,
12904,659,,USD,,,,0
12905,791,58.75,GBP,,2024-05-15T18:02:00,SPRING,
12906,662,422.82,GBP,mobile,2024-04-04T19:44:00,,true
12907,323,459.17,,,2024-04-03T02:02:00,NEW10,
12908,992,683.63,USD,store,2024-04-04T21:55:00,None,1
12909,181,424.74,,mobile,2024-04-18T05:52:00,SPRING,false
12910,1415,584.89,GBP,store,2024-02-04T03:12:00,NEW10,true
12911,581,668.66,,web,2024-05-03T14:18:00,None,1
12912,946,543.22,,store,2024-04-25T08:46:00,NEW10,0
12913,325,610.49,USD,,2024-02-07T13:14:00,NEW10,
12914,733,121.08,,web,2024-03-27T18:08:00,SPRING,0
12915,1366,,,,2024-05-09T06:43:00,,
12916,1253,408.34,NULL,web,2024-04-07T18:39:00,NEW10,false
12917,1491,458.11,GBP,mobile,2024-02-16T17:57:00,,0
12918,822,544.35,USD,,2024-03-26T08:41:00,NEW10,1
12919,712,654.7,EUR,store,2024-04-11T14:57:00,None,
12920,162,,NULL,,2024-03-18T06:35:00,,true
12921,1013,98.03,NULL,web,2024-04-22T17:28:00,NEW10,false
12922,999,239.61,GBP,,2024-04-14T11:14:00,SPRING,0
12923,165,569.13,,mobile,2024-02-28T07:23:00,,true
12924,1344,,,mobile,2024-02-18T02:39:00,None,
12925,1000,57.76,GBP,web,2024-04-29T07:20:00,NEW10,true
12926,293,240.75,NULL,store,2024-01-23T13:49:00,,true
12927,662,334.06,USD,mobile,,,true
12928,579,570.25,GBP,mobile,2024-04-27T15:56:00,None,true
12929,285,409.9,GBP,web,2024-03-14T05:35:00,None,0
12930,234,,USD,web,2024-02-19T09:24:00,SPRING,false
12931,1237,548.95,USD,web,,NEW10,true
12932,1030,,EUR,store,2024-04-06T16:12:00,NEW10,
BAD_ROW_WITH_TOO_FEW_COLS
12934,337,284.5,,,2024-05-03T13:55:00,NEW10,
12935,1123,77.8,NULL,store,2024-02-11T15:35:00,SPRING,
12936,939,201.5,EUR,,2024-03-21T18:33:00,,1
12937,1187,305.78,USD,,2024-03-01T20:35:00,,0
12938,322,529.38,,store,2024-04-04T07:06:00,,
12939,1246,409.43,NULL,mobile,2024-04-03T19:45:00,,
12940,1351,452.78,USD,store,2024-05-12T11:31:00,SPRING,true
12941,554,,USD,store,,SPRING,0
12942,105,233.46,GBP,web,,NEW10,
12943,295,224.79,EUR,,2024-01-11T19:49:00,,true
12944,792,298.82,,mobile,,,
12945,725,155.74,EUR,mobile,2024-01-05T07:50:00,,
12946,647,252.99,USD,web,2024-01-30T03:12:00,None,0
12947,1342,97.07,EUR,web,2024-02-21T23:09:00,NEW10,true
12948,1055,303.54,NULL,web,2024-05-17T20:16:00,None,
12949,23,367.44,EUR,store,2024-01-11T14:29:00,,
12950,542,429.02,USD,store,2024-05-17T07:26:00,,true
12951,627,,GBP,mobile,2024-02-16T11:28:00,None,
12952,102,,GBP,store,2024-04-09T10:49:00,None,0
12953,895,561.01,USD,store,2024-01-21T04:08:00,SPRING,
12954,466,453.32,EUR,,,SPRING,true
12955,210,397.55,EUR,web,2024-03-11T05:12:00,None,false
12956,1207,645.85,GBP,web,2024-04-16T22:40:00,,false
12957,221,298.28,EUR,store,2024-03-07T02:44:00,SPRING,
12958,125,402.53,GBP,mobile,2024-05-06T02:50:00,NEW10,0
12959,815,613.54,GBP,,2024-01-13T08:32:00,SPRING,0
12960,192,419.39,GBP,store,2024-02-19T20:30:00,SPRING,1
12961,1440,396.08,GBP,,2024-02-04T07:03:00,,0
12962,13,316.13,NULL,store,2024-05-04T01:04:00,,
12963,1164,540.79,GBP,web,,NEW10,true
12964,424,359.44,NULL,mobile,,SPRING,
12965,505,56.95,GBP,,2024-01-15T20:19:00,None,true
12966,554,246.87,USD,web,2024-02-16T22:51:00,None,
12967,1314,422.02,,web,,SPRING,true
12968,481,579.22,EUR,mobile,2024-01-08T19:44:00,SPRING,1
12969,1064,378.79,NULL,mobile,2024-03-10T03:34:00,None,
12970,831,499.58,NULL,web,,SPRING,false
12971,1034,165.26,EUR,web,2024-01-07T04:23:00,SPRING,
12972,1115,651.18,USD,,2024-01-27T18:57:00,,false
12973,1404,310.32,,web,2024-05-15T22:26:00,NEW10,0
12974,183,,,,2024-05-09T23:31:00,None,0
12975,1375,659.91,USD,,2024-05-15T04:47:00,SPRING,
12976,260,58.45,NULL,store,,None,false
12977,180,592.0,GBP,mobile,,SPRING,false
12978,1106,568.41,,,2024-03-10T01:23:00,SPRING,false
12979,1461,470.61,,web,2024-04-22T22:36:00,,1
12980,754,187.19,,,2024-01-14T11:40:00,None,true
12981,1192,58.94,EUR,web,2024-05-09T05:37:00,None,true
12982,217,686.13,USD,store,2024-02-29T15:43:00,,
12983,317,376.21,NULL,store,,,
12984,1157,578.83,USD,store,2024-01-02T19:54:00,NEW10,0
12985,471,447.19,,mobile,,NEW10,false
12986,135,,,web,2024-04-01T23:10:00,NEW10,1
12987,565,,EUR,store,,None,
12988,56,443.44,GBP,mobile,2024-04-25T02:59:00,,0
12989,906,,EUR,web,2024-03-27T08:31:00,,
12990,885,237.49,USD,web,2024-02-11T10:56:00,SPRING,true
12991,299,238.11,EUR,store,2024-03-20T17:08:00,,1
12992,1291,110.93,NULL,,2024-03-09T01:04:00,None,1
12993,483,671.42,NULL,store,2024-03-23T07:09:00,SPRING,
12994,175,591.66,NULL,store,2024-03-20T16:28:00,SPRING,1
12995,461,197.23,,store,2024-02-26T22:22:00,None,
12996,1118,275.86,,store,2024-02-22T03:10:00,NEW10,
12997,411,356.74,USD,mobile,2024-04-11T15:39:00,,
12998,1188,491.37,EUR,store,2024-05-07T07:47:00,,
12999,1330,446.16,,web,,,
13000,745,398.69,EUR,mobile,,,0
